신반포로45길 23,잠원동 39-1,30,37.5118,127.01857
신반포로45길 23,잠원동 39-1,30,37.51181,127.01857
서초대로75길 45,서초4동 1308-2,30,37.50167,127.02455
서초대로75길 45,서초4동 1308-2,30,37.50167,127.02456
서초대로75길 45,서초4동 1308-2,30,37.50167,127.02456
서초대로75길 45,서초4동 1308-2,30,37.50167,127.02457
바우뫼로2길 9,양재1동 (우면동) 3,30,37.46887,127.02467
바우뫼로2길 9,양재1동 (우면동) 3,30,37.46887,127.02469
바우뫼로6길 8-67,양재1동 (우면동) 3-2,30,37.46927,127.02504
바우뫼로6길 8-67,양재1동 (우면동) 3-2,30,37.46927,127.02505
바우뫼로6길 8-67,양재1동 (우면동) 3-2,30,37.46928,127.02506
강남대로 429,서초4동 1305-8,30,37.50055,127.02557
주흥9길 11,반포1동 727,30,37.50682,127.01934
주흥9길 11,반포1동 727,30,37.50682,127.01934
사평대로53길 97,반포1동 718-16,30,37.5083,127.02013
사평대로53길 97,반포1동 718-16,30,37.50831,127.02014
사평대로53길 97,반포1동 718-16,30,37.5083,127.02014
효령로67길 71-18,서초1동 1611-11,30,37.48998,127.02224
효령로67길 71-18,서초1동 1611-11,30,37.48997,127.02225
효령로67길 71-18,서초1동 1611-11,30,37.48998,127.02226
남부순환로339길 20,서초1동 1436-9,30,37.48417,127.02247
남부순환로339길 20,서초1동 1436-9,30,37.48416,127.02248
남부순환로339길 20,서초1동 1436-9,30,37.48417,127.02249
효령로 72길 28,서초2동 1343-8,30,37.48692,127.02684
효령로 72길 28,서초2동 1343-8,30,37.48693,127.02684
효령로 72길 28,서초2동 1343-8,30,37.48694,127.02685
남부순환로354길 21,양재1동 11-44,30,37.48394,127.03731
남부순환로354길 21,양재1동 11-81,30,37.48395,127.03732
남부순환로354길 21,양재1동 11-44,30,37.48394,127.03733
바우뫼로39길 27,양재1동 19,30,37.48109,127.04009
바우뫼로39길 27,양재1동 19,30,37.48108,127.0401
바우뫼로39길 27,양재1동 19,30,37.48107,127.0401
바우뫼로39길 27,양재1동 19,30,37.48108,127.04011
논현로31길 76,양재1동 16-10,30,37.47984,127.04015
논현로31길 76,양재1동 16-10,30,37.47983,127.04016
논현로31길 76,양재1동 16-10,30,37.47983,127.04017
양재천로31길 22,양재1동 84-11,30,37.48061,127.04245
양재천로31길 22,양재1동 84-11,30,37.4806,127.04246
양재천로31길 22,양재1동 84-11,30,37.48061,127.04246
양재천로31길 22,양재1동 84-11,30,37.48062,127.04247
동산로6길 47,양재2동 367-6,30,37.46913,127.04511
동산로6길 47,양재2동 367-6,30,37.46914,127.04512
동산로6길 47,양재2동 367-6,30,37.46915,127.04513
강남대로6길 148,양재2동 389-2,30,37.47108,127.04738
강남대로6길 148,양재2동 389-2,30,37.47108,127.04739
강남대로6길 148,양재2동 389-2,30,37.47108,127.0474
강남대로6길 148,양재2동 389-2,30,37.47109,127.0474
본마을2길 9-6,내곡동 450-2,30,37.45503,127.05406
강남대로 429,서초4동 1305-8,30,37.50056,127.02558
강남대로 429,서초4동 1305-8,30,37.50055,127.02558
강남대로 429,서초4동 1305-8,30,37.50054,127.02559
강남대로 429,서초4동 1305-8,30,37.50056,127.02559
양재천로17길 22,양재1동 123-12,30,37.47615,127.03709
양재천로17길 22,양재1동 123-12,30,37.47615,127.0371
양재천로17길 22,양재1동 123-12,30,37.47615,127.03711
양재천로17길 22,양재1동 123-12,30,37.47616,127.03711
바우뫼로39길 85,양재1동 9-29,30,37.48346,127.03898
효령로36길 18,방배3동 985-14,30,37.48085,127.00033
바우뫼로39길 85,양재1동 9-29,30,37.48346,127.03898
바우뫼로39길 85,양재1동 9-29,30,37.48345,127.03898
바우뫼로43길 22,양재1동 3-17,30,37.48255,127.04196
바우뫼로43길 22,양재1동 3-17,30,37.48255,127.04197
바우뫼로43길 22,양재1동 3-17,30,37.48254,127.04197
마방로6길 7-9,양재2동 262-9,30,37.47552,127.04223
마방로6길 7-9,양재2동 262-9,30,37.47554,127.04224
마방로6길 7-9,양재2동 262-9,30,37.47554,127.04224
강남대로2길 56,양재2동 362-1,30,37.46784,127.04504
효령로 72길 28,서초2동 1343-8,30,37.48693,127.02683
강남대로2길 56,양재2동 362-1,30,37.46785,127.04506
강남대로6길 116,양재2동 383,30,37.47014,127.04599
강남대로6길 116,양재2동 383,30,37.47013,127.04599
강남대로6길 116,양재2동 383,30,37.47013,127.046
강남대로6길 116,양재2동 383,30,37.47014,127.04601
강남대로2길 104,양재2동 363-5,30,37.46891,127.04738
강남대로2길 104,양재2동 363-5,30,37.46891,127.04739
강남대로2길 104,양재2동 363-5,30,37.46892,127.0474
동산로16길 34,양재2동 386-17,30,37.47137,127.04795
동산로16길 34,양재2동 386-17,30,37.47136,127.04796
동산로16길 34,양재2동 386-17,30,37.47135,127.04797
동산로16길 34,양재2동 386-17,30,37.47136,127.04797
새원3길 8,양재2동 254-12,30,37.45423,127.04989
새원3길 8,양재2동 254-12,30,37.45424,127.0499
새원3길 8,양재2동 254-12,30,37.45423,127.0499
새원3길 8,양재2동 254-12,30,37.45424,127.04991
탑성말길 6,내곡동 209-8,30,37.45827,127.05646
탑성말길 6,내곡동 209-8,30,37.45827,127.05647
홍씨마을길 9,내곡동 173-6,30,37.45508,127.0651
홍씨마을길 9,내곡동 173-6,30,37.45507,127.06511
홍씨마을길 9,내곡동 173-6,30,37.45508,127.06512
홍씨마을길 9,내곡동 183-3,30,37.45447,127.06527
없음,내곡동 1-1325,30,37.46156,127.09006
없음,내곡동 1-1325,30,37.46155,127.09007
없음,내곡동 1-1325,30,37.46153,127.09007
방배천로18길42-8,방배2동 435-15,30,37.48237,126.98526
서초대로3길9,방배4동 866-29,30,37.48639,126.98535
동광로8길19-4,방배4동 826-1,30,37.48997,126.98554
서초대로7길38,방배4동 860-1,30,37.48771,126.98649
